"","X","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","assign","date"
"1899",1899,0,0,0,0,1,0,0,2,0,2,"after",2022-03-18
"1900",1900,1,3,0,0,4,1,2,4,1,4,"after",2022-03-17
"1901",1901,0,4,0,2,5,0,2,5,0,6,"after",2022-03-17
"1902",1902,0,0,0,0,1,0,0,1,0,1,"after",2022-03-17
"1903",1903,2,0,1,2,1,3,0,3,4,3,"after",2022-03-17
"1904",1904,1,0,1,1,0,1,0,2,3,3,"after",2022-03-17
"1905",1905,0,0,0,0,0,0,0,1,1,1,"after",2022-03-17
"1906",1906,0,1,0,0,0,0,0,1,0,1,"after",2022-03-17
"1907",1907,0,0,0,0,0,0,0,0,0,1,"after",2022-03-17
"1908",1908,1,1,0,0,1,1,1,1,1,1,"after",2022-03-17
"1909",1909,0,0,0,0,0,1,1,1,1,1,"after",2022-03-17
"1910",1910,2,2,1,0,1,2,1,3,2,2,"after",2022-03-17
"1911",1911,1,1,0,0,1,0,0,3,1,3,"after",2022-03-17
"1912",1912,0,0,1,0,0,0,0,0,2,0,"after",2022-03-17
"1913",1913,1,4,0,0,1,1,1,3,1,4,"after",2022-03-16
"1914",1914,1,1,0,1,2,1,2,3,2,3,"after",2022-03-16
"1915",1915,0,1,0,0,1,0,1,1,0,2,"after",2022-03-16
"1916",1916,0,0,0,0,0,0,0,0,0,0,"after",2022-03-16
"1917",1917,1,1,0,0,2,1,1,3,1,4,"after",2022-03-16
"1918",1918,0,0,0,0,0,0,0,0,0,0,"after",2022-03-16
"1919",1919,0,0,0,0,0,0,0,0,1,1,"after",2022-03-16
"1920",1920,0,1,0,0,1,0,0,1,0,1,"after",2022-03-16
"1921",1921,0,0,0,1,0,0,0,0,1,1,"after",2022-03-16
"1922",1922,0,1,0,1,0,0,0,0,0,0,"after",2022-03-16
"1923",1923,2,0,2,1,0,1,0,0,2,0,"after",2022-03-16
"1924",1924,0,1,0,0,1,0,0,1,1,2,"after",2022-03-16
"1925",1925,0,0,0,0,0,0,0,0,0,0,"after",2022-03-15
"1926",1926,1,1,0,1,1,1,1,2,1,1,"after",2022-03-15
"1927",1927,1,0,1,1,1,1,0,1,0,1,"after",2022-03-15
"1928",1928,1,0,1,0,1,2,0,2,2,2,"after",2022-03-15
"1929",1929,0,0,0,0,0,0,0,1,0,1,"after",2022-03-15
"1930",1930,0,1,0,0,0,0,0,0,1,0,"after",2022-03-15
"1931",1931,0,1,0,1,1,1,1,1,0,1,"after",2022-03-15
"1932",1932,0,0,0,0,1,0,0,1,1,1,"after",2022-03-15
"1933",1933,0,0,0,1,0,0,0,0,3,0,"after",2022-03-15
"1934",1934,0,0,0,0,0,0,0,0,0,1,"after",2022-03-15
"1935",1935,0,0,0,0,0,0,0,0,0,1,"after",2022-03-15
"1936",1936,0,1,1,0,1,0,2,2,0,1,"after",2022-03-15
"1937",1937,0,0,0,0,0,0,0,1,0,2,"after",2022-03-15
"1938",1938,2,1,1,2,1,0,0,1,1,2,"after",2022-03-15
"1939",1939,3,1,1,3,0,0,0,0,3,0,"after",2022-03-15
"1940",1940,1,1,0,1,0,0,0,0,2,0,"after",2022-03-15
"1941",1941,0,0,0,0,0,0,0,0,0,0,"after",2022-03-15
"1942",1942,1,0,0,0,1,0,0,2,1,2,"after",2022-03-15
"1943",1943,0,0,0,0,0,0,0,2,0,2,"after",2022-03-15
"1944",1944,1,1,0,1,1,0,0,2,1,1,"after",2022-03-15
"1945",1945,0,0,0,0,0,0,0,1,0,3,"after",2022-03-15
"1946",1946,0,0,0,0,0,0,0,1,0,1,"after",2022-03-15
"1947",1947,0,0,0,0,1,1,0,0,0,1,"after",2022-03-15
"1948",1948,0,0,0,0,0,0,0,0,0,0,"after",2022-03-15
"1949",1949,0,0,0,0,0,0,0,1,0,1,"after",2022-03-15
"1950",1950,0,0,0,0,0,0,0,0,0,1,"after",2022-03-14
"1951",1951,0,2,0,2,0,0,0,2,1,2,"after",2022-03-14
"1952",1952,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1953",1953,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1954",1954,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1955",1955,0,0,0,0,0,0,0,0,1,0,"after",2022-03-14
"1956",1956,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1957",1957,0,0,0,0,0,0,0,1,0,1,"after",2022-03-14
"1958",1958,0,0,0,0,1,1,0,0,0,1,"after",2022-03-14
"1959",1959,0,0,0,0,0,0,0,1,0,1,"after",2022-03-14
"1960",1960,0,1,0,0,2,0,1,1,0,2,"after",2022-03-14
"1961",1961,1,0,1,1,0,0,0,1,1,1,"after",2022-03-14
"1962",1962,1,2,2,1,1,0,1,3,4,4,"after",2022-03-14
"1963",1963,0,0,0,0,0,0,0,1,0,2,"after",2022-03-14
"1964",1964,1,1,1,1,1,1,1,2,1,2,"after",2022-03-14
"1965",1965,0,0,0,0,1,1,0,0,0,1,"after",2022-03-14
"1966",1966,0,1,0,1,0,2,0,2,2,3,"after",2022-03-14
"1967",1967,0,0,0,0,1,0,0,2,0,2,"after",2022-03-14
"1968",1968,0,0,0,0,0,0,0,1,0,3,"after",2022-03-14
"1969",1969,1,0,1,3,0,2,1,2,4,2,"after",2022-03-14
"1970",1970,1,0,0,0,0,0,0,0,1,1,"after",2022-03-14
"1971",1971,1,0,1,0,0,0,0,0,2,2,"after",2022-03-14
"1972",1972,2,0,2,0,1,1,0,1,2,1,"after",2022-03-14
"1973",1973,1,0,2,0,1,2,0,2,4,2,"after",2022-03-14
"1974",1974,0,0,0,0,1,0,0,1,0,1,"after",2022-03-14
"1975",1975,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1976",1976,1,0,0,0,0,0,0,0,1,0,"after",2022-03-14
"1977",1977,0,0,0,0,1,0,0,1,0,1,"after",2022-03-14
"1978",1978,0,0,0,0,0,1,1,1,1,0,"after",2022-03-14
"1979",1979,0,0,0,0,0,0,0,0,0,0,"after",2022-03-14
"1980",1980,1,0,1,1,0,1,0,1,1,2,"after",2022-03-13
"1981",1981,0,0,0,0,0,0,0,0,0,1,"after",2022-03-13
"1982",1982,0,1,0,1,0,0,0,0,0,0,"after",2022-03-13
"1983",1983,0,1,0,0,0,0,0,1,0,0,"after",2022-03-13
"1984",1984,0,0,0,0,0,0,0,0,0,1,"after",2022-03-13
"1985",1985,1,0,1,1,0,1,0,0,1,0,"after",2022-03-13
"1986",1986,1,1,0,0,0,0,0,2,2,1,"after",2022-03-13
"1987",1987,0,1,0,0,1,0,0,1,0,1,"after",2022-03-13
"1988",1988,1,0,0,0,0,0,0,0,1,0,"after",2022-03-13
"1989",1989,0,0,1,1,0,1,0,0,1,0,"after",2022-03-13
"1990",1990,1,2,0,0,2,1,1,2,2,2,"after",2022-03-13
"1991",1991,0,0,0,0,0,0,0,0,0,0,"after",2022-03-13
"1992",1992,0,2,0,0,0,0,0,1,0,2,"after",2022-03-13
"1993",1993,1,0,0,1,1,2,0,2,3,2,"after",2022-03-13
"1994",1994,0,0,0,0,0,0,0,0,0,1,"after",2022-03-13
"1995",1995,0,1,0,0,1,0,1,1,0,2,"after",2022-03-13
"1996",1996,0,0,0,0,0,0,0,0,0,0,"after",2022-03-13
"1997",1997,3,0,1,1,1,1,0,2,2,1,"after",2022-03-13
"1998",1998,1,1,0,0,1,1,1,2,1,4,"after",2022-03-13
"1999",1999,0,1,0,0,1,0,0,2,1,2,"after",2022-03-13
"2000",2000,0,0,0,0,0,0,0,0,0,1,"after",2022-03-13
"2001",2001,0,1,0,0,1,0,0,1,0,2,"after",2022-03-13
"2002",2002,0,0,0,0,0,0,0,0,0,0,"after",2022-03-13
"2003",2003,2,0,2,1,0,0,0,0,3,1,"after",2022-03-13
"2004",2004,0,0,0,0,0,0,0,0,1,0,"after",2022-03-13
"2005",2005,0,0,0,0,0,0,0,0,0,1,"after",2022-03-13
"2006",2006,0,0,0,0,1,0,0,0,0,1,"after",2022-03-13
"2007",2007,0,1,0,0,1,0,1,1,0,1,"after",2022-03-12
"2008",2008,0,0,0,0,0,0,0,2,0,1,"after",2022-03-12
"2009",2009,0,0,0,0,0,0,0,0,0,1,"after",2022-03-12
"2010",2010,0,0,0,0,1,0,0,3,1,3,"after",2022-03-12
"2011",2011,0,0,0,0,0,0,0,0,0,1,"after",2022-03-12
"2012",2012,0,1,0,0,1,0,0,1,1,2,"after",2022-03-12
"2013",2013,0,0,0,0,0,0,0,1,0,1,"after",2022-03-12
"2014",2014,0,1,0,0,0,0,0,0,0,1,"after",2022-03-12
"2015",2015,0,0,0,0,1,0,0,0,0,1,"after",2022-03-12
"2016",2016,0,1,0,0,1,0,0,2,0,2,"after",2022-03-12
"2017",2017,0,0,0,0,0,0,0,0,0,0,"after",2022-03-12
"2018",2018,1,1,0,0,1,0,0,2,1,1,"after",2022-03-12
"2019",2019,0,0,0,0,1,0,0,1,0,1,"after",2022-03-12
"2020",2020,1,1,0,0,1,1,1,1,1,1,"after",2022-03-12
"2021",2021,0,0,0,0,0,0,0,1,1,2,"after",2022-03-12
"2022",2022,0,0,0,0,0,0,0,1,0,1,"after",2022-03-12
"2023",2023,0,0,0,0,0,1,0,0,1,2,"after",2022-03-12
"2024",2024,0,0,0,0,0,0,0,1,0,0,"after",2022-03-12
"2025",2025,1,1,0,0,1,1,1,1,1,1,"after",2022-03-12
"2026",2026,1,0,0,1,1,0,0,1,1,1,"after",2022-03-12
"2027",2027,0,0,0,0,0,0,0,0,0,0,"after",2022-03-12
"2028",2028,0,0,0,0,0,0,0,0,0,0,"after",2022-03-12
"2029",2029,0,0,0,0,0,0,0,0,0,0,"after",2022-03-11
"2030",2030,0,0,0,0,0,0,0,0,0,0,"after",2022-03-11
"2031",2031,0,0,0,0,0,0,0,1,0,1,"after",2022-03-11
"2032",2032,1,2,0,0,2,1,1,2,1,4,"after",2022-03-11
"2033",2033,0,0,0,0,0,0,0,1,0,1,"after",2022-03-11
"2034",2034,0,0,0,0,0,0,0,0,0,1,"after",2022-03-11
"2035",2035,1,2,0,0,2,1,1,2,1,5,"after",2022-03-11
"2036",2036,1,1,0,1,1,0,1,0,0,1,"after",2022-03-11
"2037",2037,0,0,0,0,1,0,0,1,0,2,"after",2022-03-11
"2038",2038,0,0,0,1,0,0,1,0,2,0,"after",2022-03-11
"2039",2039,0,1,0,1,0,0,0,0,1,0,"after",2022-03-11
"2040",2040,0,1,0,0,0,0,0,0,0,0,"after",2022-03-11
"2041",2041,0,0,0,1,0,0,0,0,1,0,"after",2022-03-11
"2042",2042,0,0,0,0,1,0,0,1,0,1,"after",2022-03-11
"2043",2043,0,0,1,1,1,1,0,1,1,1,"after",2022-03-11
"2044",2044,0,1,0,0,1,0,0,1,0,1,"after",2022-03-11
"2045",2045,1,0,0,1,0,1,0,0,2,0,"after",2022-03-11
"2046",2046,1,1,1,0,0,1,0,0,2,0,"after",2022-03-11
"2047",2047,0,0,0,0,1,0,0,1,0,1,"after",2022-03-11
"2048",2048,2,0,1,2,0,1,0,1,2,1,"after",2022-03-11
"2049",2049,0,0,0,0,0,0,0,0,0,0,"after",2022-03-11
"2050",2050,0,1,0,0,1,0,1,1,0,1,"after",2022-03-11
"2051",2051,1,1,0,1,1,0,1,0,0,1,"after",2022-03-11
"2052",2052,0,0,0,0,0,0,0,1,0,0,"after",2022-03-11
"2053",2053,0,2,0,0,3,0,1,5,2,4,"after",2022-03-11
"2054",2054,0,0,0,0,1,0,0,1,0,1,"after",2022-03-11
"2055",2055,0,0,0,0,1,0,0,2,0,2,"after",2022-03-11
"2056",2056,0,1,0,0,1,0,0,1,1,2,"after",2022-03-10
"2057",2057,1,0,1,1,0,1,0,0,1,0,"after",2022-03-10
"2058",2058,0,0,0,0,0,0,0,2,1,1,"after",2022-03-10
"2059",2059,0,0,0,0,0,0,0,0,0,0,"after",2022-03-10
"2060",2060,1,0,0,1,0,0,0,1,1,0,"after",2022-03-10
"2061",2061,2,2,0,0,1,1,1,3,2,4,"after",2022-03-10
"2062",2062,0,0,0,0,0,0,0,0,0,0,"after",2022-03-10
"2063",2063,0,3,0,0,1,0,1,2,0,3,"after",2022-03-10
"2064",2064,0,0,0,0,0,0,0,0,0,0,"after",2022-03-10
"2065",2065,0,1,0,0,0,0,0,0,0,0,"after",2022-03-10
"2066",2066,0,0,0,0,0,0,0,0,0,0,"after",2022-03-10
"2067",2067,0,0,0,0,0,0,0,1,0,1,"after",2022-03-10
"2068",2068,1,0,0,1,1,1,1,2,1,1,"after",2022-03-10
"2069",2069,0,0,0,0,0,0,0,0,0,1,"after",2022-03-10
"2070",2070,0,0,0,0,0,0,0,0,1,0,"after",2022-03-10
"2071",2071,0,1,0,0,0,1,0,0,1,0,"after",2022-03-10
"2072",2072,0,1,0,0,1,0,0,1,0,1,"after",2022-03-10
"2073",2073,0,0,0,0,0,0,0,0,0,0,"after",2022-03-10
"2074",2074,0,1,1,0,1,0,1,1,0,1,"after",2022-03-10
"2075",2075,0,2,2,0,1,1,1,2,1,2,"after",2022-03-09
"2076",2076,0,0,0,0,0,0,0,0,0,1,"after",2022-03-09
"2077",2077,1,2,0,1,2,0,2,1,1,3,"after",2022-03-09
"2078",2078,0,0,0,0,0,0,0,0,0,1,"after",2022-03-09
"2079",2079,0,0,0,0,0,0,0,0,0,0,"after",2022-03-09
"2080",2080,0,3,0,0,3,0,1,3,0,4,"after",2022-03-09
"2081",2081,0,0,0,0,0,0,0,0,0,0,"after",2022-03-09
"2082",2082,0,1,0,0,2,0,0,3,0,5,"after",2022-03-09
"2083",2083,0,0,0,0,0,0,0,1,1,1,"after",2022-03-09
"2084",2084,0,1,0,0,1,0,0,2,0,2,"after",2022-03-09
"2085",2085,1,2,0,2,0,0,0,0,2,1,"after",2022-03-09
"2086",2086,0,1,0,0,1,0,1,0,0,4,"after",2022-03-09
"2087",2087,1,0,1,1,0,0,1,0,1,2,"after",2022-03-09
"2088",2088,1,0,1,1,0,1,0,0,1,0,"after",2022-03-09
"2089",2089,2,1,0,1,0,0,1,1,2,4,"after",2022-03-09
"2090",2090,0,0,0,0,0,0,0,0,0,0,"after",2022-03-09
"2091",2091,1,0,1,1,0,0,0,1,2,1,"after",2022-03-09
"2092",2092,1,0,0,1,0,1,0,0,1,2,"after",2022-03-09
"2093",2093,0,3,0,0,2,0,0,2,1,2,"after",2022-03-09
"2094",2094,1,0,1,2,0,1,0,0,3,0,"after",2022-03-09
"2095",2095,0,0,0,0,0,0,0,0,1,1,"after",2022-03-09
"2096",2096,2,2,0,0,3,1,2,3,1,3,"after",2022-03-08
"2097",2097,0,0,0,0,0,0,0,2,1,1,"after",2022-03-08
"2098",2098,0,0,0,0,1,1,0,3,1,4,"after",2022-03-08
